"id" "idade" "regiao.r" "valorImovel" "renda" "tempoFinanciamento" "X.rendaFinanciamento" "banco.r" "avaliacao.r" "dataHoraEntrada" "dataHoraSaida" "dataHoraAvaliacao" "tempoAcesso" "paginaSaida.r" "statusSaida" "paginaSaida"
722 31 "santo-amaro" 139741.97 4118.7 16 9.04 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 17:59:56" "2021-05-21 17:58:50" 33 "login" "40%" 4
723 43 "santo-amaro" 82874.6 5971.63 28 6.12 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:40" "2021-05-21 18:03:51" 317 "login" "40%" 4
724 32 "santo-amaro" 119337.87 4077.81 17 8.72 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:00:19" "2021-05-21 17:59:53" 56 "login" "40%" 4
725 40 "mooca" 98130.9 3887.52 25 6.67 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:23" "2021-05-21 18:02:15" 240 "cadastro" "60%" 3
726 41 "santo-amaro" 105236.16 4316.51 26 6.49 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:53" "2021-05-21 18:03:56" 270 "login" "40%" 4
727 43 "santo-amaro" 102933.24 4794.67 28 6.1 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:04:31" "2021-05-21 18:04:14" 308 "login" "40%" 4
728 41 "mooca" 90684.52 3871.19 26 6.47 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:03:46" "2021-05-21 18:03:18" 263 "cadastro" "60%" 3
729 36 "santo-amaro" 118945.75 4377.66 21 7.6 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:01:55" "2021-05-21 18:01:27" 152 "login" "40%" 4
730 45 "centro" 113534.49 4334.66 30 5.78 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:05:21" "2021-05-21 18:04:18" 358 "dash" "100%" 1
731 49 "brooklin" 105168.73 4752.8 34 5.22 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:06:52" "2021-05-21 18:05:04" 449 "cadastro" "60%" 3
732 44 "santo-amaro" 127056.97 5691.05 29 5.96 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:05:09" "2021-05-21 18:04:54" 346 "login" "40%" 4
733 30 "mooca" 97279.39 6138.21 15 9.34 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 17:59:30" "2021-05-21 17:58:17" 7 "login" "40%" 4
734 47 "interlagos" 72113.57 5323.48 32 5.49 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:06:11" "2021-05-21 18:04:44" 408 "home" "20%" 5
735 40 "consolação" 137985.52 5311.47 25 6.65 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:16" "2021-05-21 18:02:46" 233 "hub" "80%" 2
736 43 "brooklin" 98585.07 3884.69 28 6.09 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:04:26" "2021-05-21 18:03:28" 303 "hub" "80%" 2
737 43 "santo-amaro" 138807.02 4677.42 28 6.12 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:38" "2021-05-21 18:03:13" 315 "login" "40%" 4
738 40 "interlagos" 107159.71 3860.85 25 6.63 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:03:11" "2021-05-21 18:02:19" 228 "home" "20%" 5
739 40 "brooklin" 85389.98 5796.49 25 6.64 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:14" "2021-05-21 18:02:21" 231 "hub" "80%" 2
740 45 "centro" 109604.9 6196.58 30 5.79 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:25" "2021-05-21 18:04:16" 362 "dash" "100%" 1
741 44 "interlagos" 97552.01 5235.52 29 5.93 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:04:48" "2021-05-21 18:03:50" 325 "home" "20%" 5
742 45 "consolação" 107153.61 4762.38 30 5.79 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:22" "2021-05-21 18:04:39" 359 "hub" "80%" 2
743 52 "centro" 142162.41 5801.1 37 4.87 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:08:09" "2021-05-21 18:07:13" 526 "dash" "100%" 1
744 43 "mooca" 125026.21 4632.79 28 6.13 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:04:43" "2021-05-21 18:02:47" 320 "cadastro" "60%" 3
745 41 "brooklin" 114245.26 3763.12 26 6.47 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:03:48" "2021-05-21 18:02:22" 265 "hub" "80%" 2
746 29 "mooca" 72464.27 4278.26 14 9.55 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 17:58:58" "2021-05-21 17:58:25" NA "cadastro" "60%" 3
747 53 "santo-amaro" 104696.36 3774.95 38 4.77 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:08:46" "2021-05-21 18:08:23" 563 "login" "40%" 4
748 38 "centro" 111123.8 4412.23 23 7.05 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:02:25" "2021-05-21 18:01:36" 182 "dash" "100%" 1
749 52 "mooca" 79481.76 4692.93 37 4.87 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:08:08" "2021-05-21 18:06:28" 525 "login" "40%" 4
750 42 "interlagos" 81019.36 5410.42 27 6.28 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:04:08" "2021-05-21 18:02:59" 285 "home" "20%" 5
751 48 "consolação" 123762.67 4972.01 33 5.35 "S16 Bank" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:06:28" "2021-05-21 18:05:49" 425 "hub" "80%" 2
752 39 "consolação" 55430.35 6184.03 24 6.91 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:10" "2021-05-21 18:01:44" 227 "hub" "80%" 2
753 43 "consolação" 37608.1 6173.18 28 6.09 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:04:24" "2021-05-21 18:03:28" 301 "hub" "80%" 2
754 41 "centro" 82644.57 5848.13 26 6.48 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:49" "2021-05-21 18:03:23" 266 "dash" "100%" 1
755 39 "mooca" 90546.46 6498.73 24 6.88 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:01" "2021-05-21 18:01:47" 218 "cadastro" "60%" 3
756 39 "brooklin" 150126.24 4746.11 24 6.9 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:09" "2021-05-21 18:01:23" 226 "cadastro" "60%" 3
757 45 "brooklin" 101354.49 5478.57 30 5.79 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:25" "2021-05-21 18:04:12" 362 "cadastro" "60%" 3
758 39 "santo-amaro" 80345.44 5222.92 24 6.87 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:59" "2021-05-21 18:01:53" 216 "home" "20%" 5
759 30 "centro" 104463.44 6489.44 15 9.2 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 17:59:18" "2021-05-21 17:58:38" NA "dash" "100%" 1
760 39 "consolação" 59132.8 4511.11 24 6.87 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:02:59" "2021-05-21 18:01:42" 216 "hub" "80%" 2
761 43 "mooca" 130093.05 4142.01 28 6.1 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:04:28" "2021-05-21 18:04:00" 305 "cadastro" "60%" 3
762 43 "consolação" 126933.03 5874.85 28 6.12 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:37" "2021-05-21 18:04:27" 314 "hub" "80%" 2
763 43 "mooca" 101725.15 4727.92 28 6.12 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:37" "2021-05-21 18:03:38" 314 "cadastro" "60%" 3
764 32 "brooklin" 113840.26 3718.13 17 8.55 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:00:00" "2021-05-21 17:59:01" 37 "cadastro" "60%" 3
765 42 "mooca" 130886.66 4573.37 27 6.28 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:04:07" "2021-05-21 18:01:56" 284 "cadastro" "60%" 3
766 45 "consolação" 87676.38 5911.14 30 5.78 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:05:19" "2021-05-21 18:04:55" 356 "hub" "80%" 2
767 46 "consolação" 103819.55 6615.11 31 5.65 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:56" "2021-05-21 18:04:51" 393 "hub" "80%" 2
768 39 "brooklin" 111805.45 4510.16 24 6.86 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:56" "2021-05-21 18:01:32" 213 "cadastro" "60%" 3
769 38 "mooca" 103349.06 3365.98 23 7.12 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:02:44" "2021-05-21 18:01:12" 201 "login" "40%" 4
770 47 "mooca" 41717.55 5406.37 32 5.51 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:06:22" "2021-05-21 18:05:22" 419 "login" "40%" 4
771 32 "interlagos" 79277.76 6332.67 17 8.58 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:00:03" "2021-05-21 17:59:25" 40 "home" "20%" 5
772 38 "santo-amaro" 82689.56 5508.14 23 7.07 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:31" "2021-05-21 18:01:33" 188 "login" "40%" 4
773 42 "mooca" 110571.73 4016.13 27 6.3 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:18" "2021-05-21 18:02:20" 295 "login" "40%" 4
774 32 "santo-amaro" 120913.8 5510.23 17 8.63 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:00:09" "2021-05-21 17:58:55" 46 "login" "40%" 4
775 41 "consolação" 93356.76 4700.69 26 6.5 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:03:57" "2021-05-21 18:03:58" 274 "hub" "80%" 2
776 49 "consolação" 124911.41 6052.02 34 5.24 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:07:08" "2021-05-21 18:05:25" 465 "hub" "80%" 2
777 40 "brooklin" 91771.75 4844.92 25 6.67 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:23" "2021-05-21 18:02:07" 240 "hub" "80%" 2
778 39 "brooklin" 70847.03 1979.62 24 6.84 "S16 Bank" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:02:50" "2021-05-21 18:01:51" 207 "cadastro" "60%" 3
779 42 "mooca" 74463.05 4343.71 27 6.31 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:20" "2021-05-21 18:03:21" 297 "login" "40%" 4
780 39 "santo-amaro" 91300.37 3872.82 24 6.84 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:02:50" "2021-05-21 18:01:54" 207 "login" "40%" 4
781 44 "consolação" 106246.05 5423.35 29 5.95 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:05:01" "2021-05-21 18:03:53" 338 "hub" "80%" 2
782 45 "santo-amaro" 102592.96 6219.08 30 5.77 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:05:12" "2021-05-21 18:04:27" 349 "login" "40%" 4
783 40 "centro" 67336.71 2962.72 25 6.67 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:23" "2021-05-21 18:02:15" 240 "dash" "100%" 1
784 34 "mooca" 128069.15 3500.44 19 8.1 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:01:02" "2021-05-21 18:00:30" 99 "login" "40%" 4
785 33 "santo-amaro" 79851.03 3428.56 18 8.43 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:00:45" "2021-05-21 17:59:39" 82 "login" "40%" 4
786 37 "brooklin" 37836.22 5954.55 22 7.32 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:12" "2021-05-21 18:00:39" 169 "cadastro" "60%" 3
787 44 "consolação" 76864.4 3765.28 29 5.94 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:04:59" "2021-05-21 18:03:44" 336 "hub" "80%" 2
788 30 "centro" 61307.43 4768.31 15 9.32 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 17:59:28" "2021-05-21 17:57:57" 5 "dash" "100%" 1
789 31 "consolação" 80894.58 3265.92 16 8.84 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 17:59:37" "2021-05-21 17:59:10" 14 "hub" "80%" 2
790 37 "interlagos" 103460.38 4549.69 22 7.29 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:02:05" "2021-05-21 18:01:03" 162 "home" "20%" 5
791 42 "interlagos" 82822.14 4368.29 27 6.29 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:04:10" "2021-05-21 18:02:51" 287 "home" "20%" 5
792 35 "mooca" 54640.18 3504.34 20 7.87 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:01:33" "2021-05-21 18:01:05" 130 "cadastro" "60%" 3
793 44 "consolação" 57111.01 3351.77 29 5.96 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:09" "2021-05-21 18:03:22" 346 "hub" "80%" 2
794 42 "brooklin" 73770.45 5256.5 27 6.27 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:03" "2021-05-21 18:03:34" 280 "cadastro" "60%" 3
795 39 "santo-amaro" 66595.18 4971 24 6.88 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:03" "2021-05-21 18:01:58" 220 "login" "40%" 4
796 44 "brooklin" 87427.1 4672.29 29 5.95 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:01" "2021-05-21 18:03:56" 338 "cadastro" "60%" 3
797 42 "consolação" 99735.56 3639.56 27 6.28 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:04:10" "2021-05-21 18:03:06" 287 "dash" "100%" 1
798 38 "consolação" 164211.56 4258.78 23 7.07 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:29" "2021-05-21 18:01:35" 186 "hub" "80%" 2
799 41 "brooklin" 101747.8 3176.83 26 6.48 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:03:51" "2021-05-21 18:02:38" 268 "hub" "80%" 2
800 43 "consolação" 61280.85 4091.11 28 6.12 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:41" "2021-05-21 18:04:12" 318 "hub" "80%" 2
801 42 "brooklin" 151260.31 4842.15 27 6.28 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:06" "2021-05-21 18:03:45" 283 "cadastro" "60%" 3
802 37 "brooklin" 133055.31 3544.14 22 7.29 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:04" "2021-05-21 18:01:24" 161 "hub" "80%" 2
803 44 "consolação" 91016.97 2857.3 29 5.96 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:06" "2021-05-21 18:04:08" 343 "dash" "100%" 1
804 46 "centro" 119474.74 5755.43 31 5.63 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:05:41" "2021-05-21 18:04:03" 378 "dash" "100%" 1
805 41 "consolação" 82124.16 4578.95 26 6.49 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:56" "2021-05-21 18:02:08" 273 "hub" "80%" 2
806 41 "interlagos" 79914.31 3910.51 26 6.46 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:40" "2021-05-21 18:02:30" 257 "home" "20%" 5
807 40 "brooklin" 88725.98 4751.22 25 6.64 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:14" "2021-05-21 18:02:03" 231 "cadastro" "60%" 3
808 51 "brooklin" 112981.92 4355.82 36 4.98 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:07:42" "2021-05-21 18:06:49" 499 "cadastro" "60%" 3
809 41 "santo-amaro" 95325.11 4968.4 26 6.49 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:56" "2021-05-21 18:02:55" 273 "login" "40%" 4
810 39 "mooca" 87940.24 5091.57 24 6.89 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:04" "2021-05-21 18:02:46" 221 "login" "40%" 4
811 27 "centro" 118197.13 5193.33 12 10.39 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 17:58:22" "2021-05-21 17:57:13" NA "dash" "100%" 1
812 32 "mooca" 110971.02 3415.21 17 8.69 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:00:15" "2021-05-21 17:59:31" 52 "login" "40%" 4
813 40 "brooklin" 70033.58 4583.42 25 6.64 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:14" "2021-05-21 18:02:04" 231 "hub" "80%" 2
814 41 "santo-amaro" 107632.71 6757.15 26 6.47 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:48" "2021-05-21 18:02:58" 265 "home" "20%" 5
815 41 "santo-amaro" 94942.76 5370.44 26 6.49 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:56" "2021-05-21 18:03:16" 273 "login" "40%" 4
816 44 "consolação" 120054.95 6042.96 29 5.95 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:05:02" "2021-05-21 18:04:09" 339 "hub" "80%" 2
817 39 "consolação" 93795.55 3947.4 24 6.87 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:03:00" "2021-05-21 18:02:11" 217 "hub" "80%" 2
818 46 "consolação" 75838.44 5899.55 31 5.64 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:05:49" "2021-05-21 18:04:16" 386 "hub" "80%" 2
819 35 "mooca" 84962.15 6342.11 20 7.86 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:01:32" "2021-05-21 18:00:26" 129 "cadastro" "60%" 3
820 34 "mooca" 114665.27 5349.27 19 8.07 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:00:58" "2021-05-21 17:59:45" 95 "cadastro" "60%" 3
821 34 "mooca" 98005.53 4952.07 19 8.06 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:00:56" "2021-05-21 18:00:33" 93 "login" "40%" 4
822 44 "brooklin" 139770.84 3146.3 29 5.93 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:04:52" "2021-05-21 18:03:07" 329 "hub" "80%" 2
823 40 "mooca" 84775.42 4408.61 25 6.64 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:13" "2021-05-21 18:02:08" 230 "cadastro" "60%" 3
824 44 "interlagos" 121658.57 5700.25 29 5.94 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:04:58" "2021-05-21 18:04:24" 335 "home" "20%" 5
825 39 "santo-amaro" 99354.85 5171.29 24 6.85 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:51" "2021-05-21 18:01:42" 208 "login" "40%" 4
826 37 "centro" 88281.07 4781.02 22 7.32 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:12" "2021-05-21 18:00:46" 169 "dash" "100%" 1
827 38 "brooklin" 161198.61 5380.52 23 7.1 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:39" "2021-05-21 18:02:21" 196 "cadastro" "60%" 3
828 31 "centro" 119980.02 4308.12 16 8.88 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 17:59:41" "2021-05-21 17:57:50" 18 "dash" "100%" 1
829 34 "brooklin" 113186.51 3417.81 19 8.1 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:03" "2021-05-21 18:00:08" 100 "hub" "80%" 2
830 33 "santo-amaro" 95914.54 6887.09 18 8.32 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:00:30" "2021-05-21 17:58:56" 67 "login" "40%" 4
831 45 "centro" 79719.15 6051.96 30 5.8 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:05:30" "2021-05-21 18:04:28" 367 "dash" "100%" 1
832 37 "santo-amaro" 86937.99 6579.73 22 7.32 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:11" "2021-05-21 18:01:21" 168 "login" "40%" 4
833 44 "brooklin" 85642.08 5276.54 29 5.94 "S16 Bank" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:04:58" "2021-05-21 18:04:53" 335 "cadastro" "60%" 3
834 48 "santo-amaro" 97252.68 6966.77 33 5.34 "S16 Bank" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:06:25" "2021-05-21 18:05:58" 422 "login" "40%" 4
835 39 "mooca" 99136.02 5358.48 24 6.88 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:03:00" "2021-05-21 18:02:01" 217 "login" "40%" 4
836 41 "mooca" 110751.33 5563.87 26 6.5 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:03:57" "2021-05-21 18:02:32" 274 "cadastro" "60%" 3
837 31 "santo-amaro" 73381.28 4559.62 16 9.01 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 17:59:53" "2021-05-21 17:59:49" 30 "login" "40%" 4
838 36 "mooca" 114712.85 5497.39 21 7.55 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:01:45" "2021-05-21 18:00:04" 142 "login" "40%" 4
839 40 "consolação" 113642.11 4858.18 25 6.69 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:30" "2021-05-21 18:01:48" 247 "hub" "80%" 2
840 41 "centro" 80689.97 3590.1 26 6.5 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:03:59" "2021-05-21 18:03:33" 276 "dash" "100%" 1
841 36 "interlagos" 84873.87 6635.56 21 7.58 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:01:52" "2021-05-21 18:00:38" 149 "home" "20%" 5
842 53 "santo-amaro" 62218.38 4352.06 38 4.77 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:08:45" "2021-05-21 18:08:16" 562 "login" "40%" 4
843 38 "mooca" 141075.98 4575.11 23 7.06 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:02:28" "2021-05-21 18:01:32" 185 "cadastro" "60%" 3
844 40 "consolação" 49029.87 3829.63 25 6.69 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:31" "2021-05-21 18:02:03" 248 "dash" "100%" 1
845 43 "mooca" 117996.9 5685.95 28 6.12 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:41" "2021-05-21 18:03:15" 318 "cadastro" "60%" 3
846 40 "consolação" 113893.67 2524.65 25 6.66 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:20" "2021-05-21 18:02:45" 237 "hub" "80%" 2
847 37 "santo-amaro" 66496.31 7425.86 22 7.3 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:06" "2021-05-21 18:01:18" 163 "home" "20%" 5
848 45 "centro" 117811.77 5479.73 30 5.8 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:28" "2021-05-21 18:04:57" 365 "dash" "100%" 1
849 48 "consolação" 107932.5 5541.64 33 5.36 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:06:37" "2021-05-21 18:05:27" 434 "hub" "80%" 2
850 40 "consolação" 74628.29 4850.04 25 6.66 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:19" "2021-05-21 18:03:06" 236 "hub" "80%" 2
851 43 "brooklin" 131341.21 6239.74 28 6.1 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:04:30" "2021-05-21 18:04:49" 307 "hub" "80%" 2
852 40 "santo-amaro" 73783.32 4856.91 25 6.63 "S16 Bank" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:03:11" "2021-05-21 18:01:27" 228 "login" "40%" 4
853 45 "interlagos" 75410.53 4356 30 5.79 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:25" "2021-05-21 18:03:17" 362 "home" "20%" 5
854 34 "santo-amaro" 85568.35 3689.09 19 8.11 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:04" "2021-05-21 18:00:18" 101 "login" "40%" 4
855 52 "mooca" 28059.95 5331.73 37 4.86 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:08:02" "2021-05-21 18:06:39" 519 "cadastro" "60%" 3
856 37 "brooklin" 110754.95 4665.56 22 7.32 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:02:11" "2021-05-21 18:01:11" 168 "cadastro" "60%" 3
857 33 "interlagos" 82846.24 4545.64 18 8.31 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:00:28" "2021-05-21 17:58:44" 65 "home" "20%" 5
858 38 "consolação" 118740.9 5452.86 23 7.11 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:41" "2021-05-21 18:01:24" 198 "dash" "100%" 1
859 41 "centro" 126112.14 3936.23 26 6.46 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:41" "2021-05-21 18:02:35" 258 "dash" "100%" 1
860 48 "santo-amaro" 95414.48 6601.37 33 5.36 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:06:38" "2021-05-21 18:06:32" 435 "home" "20%" 5
861 45 "brooklin" 129418.58 5102.65 30 5.77 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:05:12" "2021-05-21 18:03:40" 349 "cadastro" "60%" 3
862 41 "centro" 79854.72 7126.57 26 6.45 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:40" "2021-05-21 18:02:51" 257 "dash" "100%" 1
863 33 "mooca" 76106.44 5875.49 18 8.37 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:00:36" "2021-05-21 18:00:18" 73 "login" "40%" 4
864 36 "brooklin" 115720.96 5118.41 21 7.52 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:01:39" "2021-05-21 18:00:45" 136 "cadastro" "60%" 3
865 39 "mooca" 102170.96 4468.87 24 6.89 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:03" "2021-05-21 18:02:07" 220 "cadastro" "60%" 3
866 53 "consolação" 82528.66 5499.4 38 4.76 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:08:29" "2021-05-21 18:06:57" 546 "hub" "80%" 2
